dateChecked,dateCheckedHour,dateCheckedMinute,dateCheckedDayOfWeek,dateCheckedDayOfMonth,appointmentDaysFound,earliestAppointmentDate,earliestAppointmentDelta
2021-09-12T05:46:00,5,46,6,12,0,,
2021-09-12T05:48:00,5,48,6,12,0,,
2021-09-12T05:50:00,5,50,6,12,0,,
2021-09-12T05:52:00,5,52,6,12,0,,
2021-09-12T05:54:00,5,54,6,12,0,,
2021-09-12T05:56:00,5,56,6,12,0,,
2021-09-12T05:58:00,5,58,6,12,0,,
2021-09-12T06:00:00,6,0,6,12,0,,
2021-09-12T06:02:00,6,2,6,12,0,,
2021-09-12T06:04:00,6,4,6,12,0,,
2021-09-12T06:06:00,6,6,6,12,0,,
2021-09-12T06:08:00,6,8,6,12,0,,
2021-09-12T06:10:00,6,10,6,12,0,,
2021-09-12T06:12:00,6,12,6,12,0,,
2021-09-12T06:14:00,6,14,6,12,0,,
2021-09-12T06:16:00,6,16,6,12,0,,
2021-09-12T06:18:00,6,18,6,12,0,,
2021-09-12T06:20:00,6,20,6,12,0,,
2021-09-12T06:22:00,6,22,6,12,0,,
2021-09-12T06:24:00,6,24,6,12,0,,
2021-09-12T06:26:00,6,26,6,12,0,,
2021-09-12T06:28:00,6,28,6,12,0,,
2021-09-12T06:30:00,6,30,6,12,0,,
2021-09-12T06:32:00,6,32,6,12,0,,
2021-09-12T06:34:00,6,34,6,12,0,,
2021-09-12T06:36:00,6,36,6,12,0,,
2021-09-12T06:38:00,6,38,6,12,0,,
2021-09-12T06:40:00,6,40,6,12,0,,
2021-09-12T06:42:00,6,42,6,12,0,,
2021-09-12T06:44:00,6,44,6,12,0,,
2021-09-12T06:46:00,6,46,6,12,0,,
2021-09-12T06:48:00,6,48,6,12,0,,
2021-09-12T06:50:00,6,50,6,12,0,,
2021-09-12T06:52:00,6,52,6,12,0,,
2021-09-12T06:54:00,6,54,6,12,0,,
2021-09-12T06:56:00,6,56,6,12,0,,
2021-09-12T06:58:00,6,58,6,12,0,,
2021-09-12T07:00:00,7,0,6,12,0,,
2021-09-12T07:02:00,7,2,6,12,0,,
2021-09-12T07:04:00,7,4,6,12,0,,
2021-09-12T07:06:00,7,6,6,12,0,,
2021-09-12T07:08:00,7,8,6,12,0,,
2021-09-12T07:10:00,7,10,6,12,0,,
2021-09-12T07:12:00,7,12,6,12,0,,
2021-09-12T07:14:00,7,14,6,12,0,,
2021-09-12T07:16:00,7,16,6,12,0,,
2021-09-12T07:18:00,7,18,6,12,0,,
2021-09-12T07:20:00,7,20,6,12,0,,
2021-09-12T07:22:00,7,22,6,12,0,,
2021-09-12T07:24:00,7,24,6,12,0,,
2021-09-12T07:26:00,7,26,6,12,0,,
2021-09-12T07:28:00,7,28,6,12,0,,
2021-09-12T07:30:00,7,30,6,12,0,,
2021-09-12T07:32:00,7,32,6,12,0,,
2021-09-12T07:34:00,7,34,6,12,0,,
2021-09-12T07:36:00,7,36,6,12,1,2021-09-23T00:00:00,11
2021-09-12T07:38:00,7,38,6,12,0,,
2021-09-12T07:40:00,7,40,6,12,0,,
2021-09-12T07:42:00,7,42,6,12,0,,
2021-09-12T07:44:00,7,44,6,12,0,,
2021-09-12T07:46:00,7,46,6,12,0,,
2021-09-12T07:48:00,7,48,6,12,0,,
2021-09-12T07:50:00,7,50,6,12,0,,
2021-09-12T07:52:00,7,52,6,12,0,,
2021-09-12T07:54:00,7,54,6,12,0,,
2021-09-12T07:56:00,7,56,6,12,0,,
2021-09-12T07:58:00,7,58,6,12,0,,
2021-09-12T08:00:00,8,0,6,12,0,,
2021-09-12T08:02:00,8,2,6,12,0,,
2021-09-12T08:04:00,8,4,6,12,0,,
2021-09-12T08:06:00,8,6,6,12,0,,
2021-09-12T08:08:00,8,8,6,12,0,,
2021-09-12T08:10:00,8,10,6,12,0,,
2021-09-12T08:12:00,8,12,6,12,0,,
2021-09-12T08:14:00,8,14,6,12,0,,
2021-09-12T08:16:00,8,16,6,12,1,2021-09-16T00:00:00,4
2021-09-12T08:18:00,8,18,6,12,0,,
2021-09-12T08:20:00,8,20,6,12,0,,
2021-09-12T08:22:00,8,22,6,12,0,,
2021-09-12T08:24:00,8,24,6,12,0,,
2021-09-12T08:26:00,8,26,6,12,0,,
2021-09-12T08:28:00,8,28,6,12,0,,
2021-09-12T08:30:00,8,30,6,12,0,,
2021-09-12T08:32:00,8,32,6,12,0,,
2021-09-12T08:34:00,8,34,6,12,0,,
2021-09-12T08:36:00,8,36,6,12,0,,
2021-09-12T08:38:00,8,38,6,12,0,,
2021-09-12T08:40:00,8,40,6,12,0,,
2021-09-12T08:42:00,8,42,6,12,0,,
2021-09-12T08:44:00,8,44,6,12,0,,
2021-09-12T08:46:00,8,46,6,12,0,,
2021-09-12T08:48:00,8,48,6,12,0,,
2021-09-12T08:50:00,8,50,6,12,0,,
2021-09-12T08:52:00,8,52,6,12,0,,
2021-09-12T08:54:00,8,54,6,12,0,,
2021-09-12T08:56:00,8,56,6,12,1,2021-11-03T00:00:00,52
2021-09-12T08:58:00,8,58,6,12,0,,
2021-09-12T09:00:00,9,0,6,12,0,,
2021-09-12T09:02:00,9,2,6,12,0,,
2021-09-12T09:04:00,9,4,6,12,0,,
2021-09-12T09:06:00,9,6,6,12,0,,
2021-09-12T09:08:00,9,8,6,12,0,,
2021-09-12T09:10:00,9,10,6,12,0,,
2021-09-12T09:12:00,9,12,6,12,0,,
2021-09-12T09:14:00,9,14,6,12,0,,
2021-09-12T09:16:00,9,16,6,12,0,,
2021-09-12T09:18:00,9,18,6,12,0,,
2021-09-12T09:20:00,9,20,6,12,0,,
2021-09-12T09:22:00,9,22,6,12,0,,
2021-09-12T09:24:00,9,24,6,12,0,,
2021-09-12T09:26:00,9,26,6,12,1,2021-11-03T00:00:00,52
2021-09-12T09:28:00,9,28,6,12,0,,
2021-09-12T09:30:00,9,30,6,12,0,,
2021-09-12T09:32:00,9,32,6,12,0,,
2021-09-12T09:34:00,9,34,6,12,0,,
2021-09-12T09:36:00,9,36,6,12,0,,
2021-09-12T09:38:00,9,38,6,12,0,,
2021-09-12T09:40:00,9,40,6,12,0,,
2021-09-12T09:42:00,9,42,6,12,0,,
2021-09-12T09:44:00,9,44,6,12,0,,
2021-09-12T09:46:00,9,46,6,12,0,,
2021-09-12T09:48:00,9,48,6,12,0,,
2021-09-12T09:50:00,9,50,6,12,0,,
2021-09-12T09:52:00,9,52,6,12,0,,
2021-09-12T09:54:00,9,54,6,12,0,,
2021-09-12T09:56:00,9,56,6,12,0,,
2021-09-12T09:58:00,9,58,6,12,0,,
2021-09-12T10:00:00,10,0,6,12,1,2021-11-11T00:00:00,60
2021-09-12T10:02:00,10,2,6,12,1,2021-11-11T00:00:00,60
2021-09-12T10:04:00,10,4,6,12,1,2021-11-11T00:00:00,60
2021-09-12T10:06:00,10,6,6,12,1,2021-11-11T00:00:00,60
2021-09-12T10:08:00,10,8,6,12,1,2021-11-11T00:00:00,60
2021-09-12T10:10:00,10,10,6,12,1,2021-11-11T00:00:00,60
2021-09-12T10:12:00,10,12,6,12,1,2021-11-11T00:00:00,60
2021-09-12T10:14:00,10,14,6,12,1,2021-11-11T00:00:00,60
2021-09-12T10:16:00,10,16,6,12,1,2021-11-11T00:00:00,60
2021-09-12T10:18:00,10,18,6,12,1,2021-11-11T00:00:00,60
2021-09-12T10:20:00,10,20,6,12,1,2021-11-11T00:00:00,60
2021-09-12T10:22:00,10,22,6,12,1,2021-11-11T00:00:00,60
2021-09-12T10:24:00,10,24,6,12,1,2021-11-11T00:00:00,60
2021-09-12T10:26:00,10,26,6,12,2,2021-11-10T00:00:00,59
2021-09-12T10:28:00,10,28,6,12,1,2021-11-11T00:00:00,60
2021-09-12T10:30:00,10,30,6,12,1,2021-11-11T00:00:00,60
2021-09-12T10:32:00,10,32,6,12,1,2021-11-11T00:00:00,60
2021-09-12T10:34:00,10,34,6,12,2,2021-11-10T00:00:00,59
2021-09-12T10:36:00,10,36,6,12,2,2021-11-10T00:00:00,59
2021-09-12T10:38:00,10,38,6,12,2,2021-11-10T00:00:00,59
2021-09-12T10:40:00,10,40,6,12,1,2021-11-11T00:00:00,60
2021-09-12T10:42:00,10,42,6,12,1,2021-11-11T00:00:00,60
2021-09-12T10:44:00,10,44,6,12,1,2021-11-11T00:00:00,60
2021-09-12T10:46:00,10,46,6,12,1,2021-11-11T00:00:00,60
2021-09-12T10:48:00,10,48,6,12,1,2021-11-11T00:00:00,60
2021-09-12T10:50:00,10,50,6,12,0,,
2021-09-12T10:52:00,10,52,6,12,0,,
2021-09-12T10:54:00,10,54,6,12,0,,
2021-09-12T10:56:00,10,56,6,12,1,2021-11-11T00:00:00,60
2021-09-12T10:58:00,10,58,6,12,0,,
2021-09-12T11:00:00,11,0,6,12,0,,
2021-09-12T11:02:00,11,2,6,12,1,2021-11-11T00:00:00,60
2021-09-12T11:04:00,11,4,6,12,0,,
2021-09-12T11:06:00,11,6,6,12,0,,
2021-09-12T11:08:00,11,8,6,12,0,,
2021-09-12T11:10:00,11,10,6,12,0,,
2021-09-12T11:12:00,11,12,6,12,0,,
2021-09-12T11:14:00,11,14,6,12,0,,
2021-09-12T11:16:00,11,16,6,12,0,,
2021-09-12T11:18:00,11,18,6,12,0,,
2021-09-12T11:20:00,11,20,6,12,0,,
2021-09-12T11:22:00,11,22,6,12,0,,
2021-09-12T11:24:00,11,24,6,12,0,,
2021-09-12T11:26:00,11,26,6,12,0,,
2021-09-12T11:28:00,11,28,6,12,0,,
2021-09-12T11:30:00,11,30,6,12,0,,
2021-09-12T11:32:00,11,32,6,12,0,,
2021-09-12T11:34:00,11,34,6,12,0,,
2021-09-12T11:36:00,11,36,6,12,0,,
2021-09-12T11:38:00,11,38,6,12,0,,
2021-09-12T11:40:00,11,40,6,12,0,,
2021-09-12T11:42:00,11,42,6,12,0,,
2021-09-12T11:44:00,11,44,6,12,0,,
2021-09-12T11:46:00,11,46,6,12,0,,
2021-09-12T11:48:00,11,48,6,12,0,,
2021-09-12T11:50:00,11,50,6,12,0,,
2021-09-12T11:52:00,11,52,6,12,0,,
2021-09-12T11:54:00,11,54,6,12,0,,
2021-09-12T11:56:00,11,56,6,12,0,,
2021-09-12T11:58:00,11,58,6,12,0,,
2021-09-12T12:00:00,12,0,6,12,1,2021-11-11T00:00:00,60
2021-09-12T12:02:00,12,2,6,12,1,2021-11-11T00:00:00,60
2021-09-12T12:04:00,12,4,6,12,1,2021-11-11T00:00:00,60
2021-09-12T12:06:00,12,6,6,12,1,2021-11-11T00:00:00,60
2021-09-12T12:08:00,12,8,6,12,1,2021-11-11T00:00:00,60
2021-09-12T12:10:00,12,10,6,12,1,2021-11-11T00:00:00,60
2021-09-12T12:12:00,12,12,6,12,1,2021-11-11T00:00:00,60
2021-09-12T12:14:00,12,14,6,12,1,2021-11-11T00:00:00,60
2021-09-12T12:16:00,12,16,6,12,1,2021-11-11T00:00:00,60
2021-09-12T12:18:00,12,18,6,12,0,,
2021-09-12T12:20:00,12,20,6,12,0,,
2021-09-12T12:22:00,12,22,6,12,1,2021-11-11T00:00:00,60
2021-09-12T12:24:00,12,24,6,12,1,2021-11-11T00:00:00,60
2021-09-12T12:26:00,12,26,6,12,2,2021-11-08T00:00:00,57
2021-09-12T12:28:00,12,28,6,12,1,2021-11-11T00:00:00,60
2021-09-12T12:30:00,12,30,6,12,0,,
2021-09-12T12:32:00,12,32,6,12,0,,
2021-09-12T12:34:00,12,34,6,12,0,,
2021-09-12T12:36:00,12,36,6,12,3,2021-10-15T00:00:00,33
2021-09-12T12:38:00,12,38,6,12,1,2021-11-11T00:00:00,60
2021-09-12T12:40:00,12,40,6,12,0,,
2021-09-12T12:42:00,12,42,6,12,0,,
2021-09-12T12:44:00,12,44,6,12,0,,
2021-09-12T12:46:00,12,46,6,12,0,,
2021-09-12T12:48:00,12,48,6,12,0,,
2021-09-12T12:50:00,12,50,6,12,0,,
2021-09-12T12:52:00,12,52,6,12,0,,
2021-09-12T12:54:00,12,54,6,12,0,,
2021-09-12T12:56:00,12,56,6,12,0,,
2021-09-12T12:58:00,12,58,6,12,0,,
2021-09-12T13:00:00,13,0,6,12,0,,
2021-09-12T13:02:00,13,2,6,12,0,,
2021-09-12T13:04:00,13,4,6,12,0,,
2021-09-12T13:06:00,13,6,6,12,1,2021-11-11T00:00:00,60
2021-09-12T13:08:00,13,8,6,12,0,,
2021-09-12T13:10:00,13,10,6,12,0,,
2021-09-12T13:12:00,13,12,6,12,0,,
2021-09-12T13:14:00,13,14,6,12,0,,
2021-09-12T13:16:00,13,16,6,12,0,,
2021-09-12T13:18:00,13,18,6,12,0,,
2021-09-12T13:20:00,13,20,6,12,0,,
2021-09-12T13:22:00,13,22,6,12,0,,
2021-09-12T13:24:00,13,24,6,12,0,,
2021-09-12T13:26:00,13,26,6,12,0,,
2021-09-12T13:28:00,13,28,6,12,0,,
2021-09-12T13:30:00,13,30,6,12,0,,
2021-09-12T13:32:00,13,32,6,12,0,,
2021-09-12T13:34:00,13,34,6,12,0,,
2021-09-12T13:36:00,13,36,6,12,0,,
2021-09-12T13:38:00,13,38,6,12,0,,
2021-09-12T13:40:00,13,40,6,12,0,,
2021-09-12T13:42:00,13,42,6,12,0,,
2021-09-12T13:44:00,13,44,6,12,0,,
2021-09-12T13:46:00,13,46,6,12,0,,
2021-09-12T13:48:00,13,48,6,12,0,,
2021-09-12T13:50:00,13,50,6,12,0,,
2021-09-12T13:52:00,13,52,6,12,0,,
2021-09-12T13:54:00,13,54,6,12,0,,
2021-09-12T13:56:00,13,56,6,12,0,,
2021-09-12T13:58:00,13,58,6,12,0,,
2021-09-12T14:00:00,14,0,6,12,1,2021-11-11T00:00:00,60
2021-09-12T14:02:00,14,2,6,12,1,2021-11-11T00:00:00,60
2021-09-12T14:04:00,14,4,6,12,1,2021-11-11T00:00:00,60
2021-09-12T14:06:00,14,6,6,12,1,2021-11-11T00:00:00,60
2021-09-12T14:08:00,14,8,6,12,1,2021-11-11T00:00:00,60
2021-09-12T14:10:00,14,10,6,12,1,2021-11-11T00:00:00,60
2021-09-12T14:12:00,14,12,6,12,1,2021-11-11T00:00:00,60
2021-09-12T14:14:00,14,14,6,12,1,2021-11-11T00:00:00,60
2021-09-12T14:16:00,14,16,6,12,1,2021-11-11T00:00:00,60
2021-09-12T14:18:00,14,18,6,12,1,2021-11-11T00:00:00,60
2021-09-12T14:20:00,14,20,6,12,0,,
2021-09-12T14:22:00,14,22,6,12,0,,
2021-09-12T14:24:00,14,24,6,12,0,,
2021-09-12T14:26:00,14,26,6,12,1,2021-11-11T00:00:00,60
2021-09-12T14:28:00,14,28,6,12,1,2021-11-11T00:00:00,60
2021-09-12T14:30:00,14,30,6,12,0,,
2021-09-12T14:32:00,14,32,6,12,0,,
2021-09-12T14:34:00,14,34,6,12,0,,
2021-09-12T14:36:00,14,36,6,12,0,,
2021-09-12T14:38:00,14,38,6,12,0,,
2021-09-12T14:40:00,14,40,6,12,0,,
2021-09-12T14:42:00,14,42,6,12,0,,
2021-09-12T14:44:00,14,44,6,12,0,,
2021-09-12T14:46:00,14,46,6,12,0,,
2021-09-12T14:48:00,14,48,6,12,0,,
2021-09-12T14:50:00,14,50,6,12,0,,
2021-09-12T14:52:00,14,52,6,12,0,,
2021-09-12T14:54:00,14,54,6,12,0,,
2021-09-12T14:56:00,14,56,6,12,0,,
2021-09-12T14:58:00,14,58,6,12,0,,
2021-09-12T15:00:00,15,0,6,12,0,,
2021-09-12T15:02:00,15,2,6,12,0,,
2021-09-12T15:04:00,15,4,6,12,0,,
2021-09-12T15:06:00,15,6,6,12,0,,
2021-09-12T15:08:00,15,8,6,12,0,,
2021-09-12T15:10:00,15,10,6,12,0,,
2021-09-12T15:12:00,15,12,6,12,0,,
2021-09-12T15:14:00,15,14,6,12,0,,
2021-09-12T15:16:00,15,16,6,12,0,,
2021-09-12T15:18:00,15,18,6,12,0,,
2021-09-12T15:20:00,15,20,6,12,0,,
2021-09-12T15:22:00,15,22,6,12,0,,
2021-09-12T15:24:00,15,24,6,12,0,,
2021-09-12T15:26:00,15,26,6,12,1,2021-11-11T00:00:00,60
2021-09-12T15:28:00,15,28,6,12,1,2021-11-11T00:00:00,60
2021-09-12T15:30:00,15,30,6,12,1,2021-11-11T00:00:00,60
2021-09-12T15:32:00,15,32,6,12,1,2021-11-11T00:00:00,60
2021-09-12T15:34:00,15,34,6,12,1,2021-11-11T00:00:00,60
2021-09-12T15:36:00,15,36,6,12,1,2021-11-11T00:00:00,60
2021-09-12T15:38:00,15,38,6,12,1,2021-11-11T00:00:00,60
2021-09-12T15:40:00,15,40,6,12,1,2021-11-11T00:00:00,60
2021-09-12T15:42:00,15,42,6,12,1,2021-11-11T00:00:00,60
2021-09-12T15:44:00,15,44,6,12,1,2021-11-11T00:00:00,60
2021-09-12T15:46:00,15,46,6,12,1,2021-11-11T00:00:00,60
2021-09-12T15:48:00,15,48,6,12,1,2021-11-11T00:00:00,60
2021-09-12T15:50:00,15,50,6,12,1,2021-11-11T00:00:00,60
2021-09-12T15:52:00,15,52,6,12,1,2021-11-11T00:00:00,60
2021-09-12T15:54:00,15,54,6,12,1,2021-11-11T00:00:00,60
2021-09-12T15:56:00,15,56,6,12,1,2021-11-11T00:00:00,60
2021-09-12T15:58:00,15,58,6,12,1,2021-11-11T00:00:00,60
2021-09-12T16:00:00,16,0,6,12,0,,
2021-09-12T16:02:00,16,2,6,12,0,,
2021-09-12T16:04:00,16,4,6,12,0,,
2021-09-12T16:06:00,16,6,6,12,1,2021-11-11T00:00:00,60
2021-09-12T16:08:00,16,8,6,12,0,,
2021-09-12T16:10:00,16,10,6,12,0,,
2021-09-12T16:12:00,16,12,6,12,1,2021-11-11T00:00:00,60
2021-09-12T16:14:00,16,14,6,12,0,,
2021-09-12T16:16:00,16,16,6,12,0,,
2021-09-12T16:18:00,16,18,6,12,0,,
2021-09-12T16:20:00,16,20,6,12,0,,
2021-09-12T16:22:00,16,22,6,12,0,,
2021-09-12T16:24:00,16,24,6,12,0,,
2021-09-12T16:26:00,16,26,6,12,0,,
2021-09-12T16:28:00,16,28,6,12,0,,
2021-09-12T16:30:00,16,30,6,12,0,,
2021-09-12T16:32:00,16,32,6,12,0,,
2021-09-12T16:34:00,16,34,6,12,0,,
2021-09-12T16:36:00,16,36,6,12,0,,
2021-09-12T16:38:00,16,38,6,12,0,,
2021-09-12T16:40:00,16,40,6,12,0,,
2021-09-12T16:42:00,16,42,6,12,0,,
2021-09-12T16:44:00,16,44,6,12,0,,
2021-09-12T16:46:00,16,46,6,12,0,,
2021-09-12T16:48:00,16,48,6,12,0,,
2021-09-12T16:50:00,16,50,6,12,0,,
2021-09-12T16:52:00,16,52,6,12,0,,
2021-09-12T16:54:00,16,54,6,12,0,,
2021-09-12T16:56:00,16,56,6,12,0,,
2021-09-12T16:58:00,16,58,6,12,0,,
2021-09-12T17:00:00,17,0,6,12,0,,
2021-09-12T17:02:00,17,2,6,12,0,,
2021-09-12T17:04:00,17,4,6,12,0,,
2021-09-12T17:06:00,17,6,6,12,0,,
2021-09-12T17:08:00,17,8,6,12,0,,
2021-09-12T17:10:00,17,10,6,12,0,,
2021-09-12T17:12:00,17,12,6,12,0,,
2021-09-12T17:14:00,17,14,6,12,0,,
2021-09-12T17:16:00,17,16,6,12,0,,
2021-09-12T17:18:00,17,18,6,12,0,,
2021-09-12T17:20:00,17,20,6,12,0,,
2021-09-12T17:22:00,17,22,6,12,0,,
2021-09-12T17:24:00,17,24,6,12,0,,
2021-09-12T17:26:00,17,26,6,12,0,,
2021-09-12T17:28:00,17,28,6,12,0,,
2021-09-12T17:30:00,17,30,6,12,0,,
2021-09-12T17:32:00,17,32,6,12,0,,
2021-09-12T17:34:00,17,34,6,12,0,,
2021-09-12T17:36:00,17,36,6,12,0,,
2021-09-12T17:38:00,17,38,6,12,0,,
2021-09-12T17:40:00,17,40,6,12,0,,
2021-09-12T17:42:00,17,42,6,12,0,,
2021-09-12T17:44:00,17,44,6,12,0,,
2021-09-12T17:46:00,17,46,6,12,0,,
2021-09-12T17:48:00,17,48,6,12,0,,
2021-09-12T17:50:00,17,50,6,12,0,,
2021-09-12T17:52:00,17,52,6,12,0,,
2021-09-12T17:54:00,17,54,6,12,0,,
2021-09-12T17:56:00,17,56,6,12,0,,
2021-09-12T17:58:00,17,58,6,12,0,,
2021-09-12T18:00:00,18,0,6,12,0,,
2021-09-12T18:02:00,18,2,6,12,0,,
2021-09-12T18:04:00,18,4,6,12,0,,
2021-09-12T18:06:00,18,6,6,12,0,,
2021-09-12T18:08:00,18,8,6,12,0,,
2021-09-12T18:10:00,18,10,6,12,0,,
2021-09-12T18:12:00,18,12,6,12,0,,
2021-09-12T18:14:00,18,14,6,12,0,,
2021-09-12T18:16:00,18,16,6,12,0,,
2021-09-12T18:18:00,18,18,6,12,0,,
2021-09-12T18:20:00,18,20,6,12,0,,
2021-09-12T18:22:00,18,22,6,12,0,,
2021-09-12T18:24:00,18,24,6,12,0,,
2021-09-12T18:26:00,18,26,6,12,0,,
2021-09-12T18:28:00,18,28,6,12,0,,
2021-09-12T18:30:00,18,30,6,12,0,,
2021-09-12T18:32:00,18,32,6,12,0,,
2021-09-12T18:34:00,18,34,6,12,0,,
2021-09-12T18:36:00,18,36,6,12,0,,
2021-09-12T18:38:00,18,38,6,12,0,,
2021-09-12T18:40:00,18,40,6,12,0,,
2021-09-12T18:42:00,18,42,6,12,0,,
2021-09-12T18:44:00,18,44,6,12,0,,
2021-09-12T18:46:00,18,46,6,12,0,,
2021-09-12T18:48:00,18,48,6,12,0,,
2021-09-12T18:50:00,18,50,6,12,0,,
2021-09-12T18:52:00,18,52,6,12,0,,
2021-09-12T18:54:00,18,54,6,12,0,,
2021-09-12T18:56:00,18,56,6,12,0,,
2021-09-12T18:58:00,18,58,6,12,0,,
2021-09-12T19:00:00,19,0,6,12,0,,
2021-09-12T19:02:00,19,2,6,12,0,,
2021-09-12T19:04:00,19,4,6,12,0,,
2021-09-12T19:06:00,19,6,6,12,0,,
2021-09-12T19:08:00,19,8,6,12,0,,
2021-09-12T19:10:00,19,10,6,12,0,,
2021-09-12T19:12:00,19,12,6,12,0,,
2021-09-12T19:14:00,19,14,6,12,0,,
2021-09-12T19:16:00,19,16,6,12,0,,
2021-09-12T19:18:00,19,18,6,12,0,,
2021-09-12T19:20:00,19,20,6,12,0,,
2021-09-12T19:22:00,19,22,6,12,0,,
2021-09-12T19:24:00,19,24,6,12,0,,
2021-09-12T19:26:00,19,26,6,12,0,,
2021-09-12T19:28:00,19,28,6,12,0,,
2021-09-12T19:30:00,19,30,6,12,0,,
2021-09-12T19:32:00,19,32,6,12,0,,
2021-09-12T19:34:00,19,34,6,12,0,,
2021-09-12T19:36:00,19,36,6,12,1,2021-11-10T00:00:00,59
2021-09-12T19:38:00,19,38,6,12,0,,
2021-09-12T19:40:00,19,40,6,12,0,,
2021-09-12T19:42:00,19,42,6,12,0,,
2021-09-12T19:44:00,19,44,6,12,0,,
2021-09-12T19:46:00,19,46,6,12,0,,
2021-09-12T19:48:00,19,48,6,12,0,,
2021-09-12T19:50:00,19,50,6,12,0,,
2021-09-12T19:52:00,19,52,6,12,0,,
2021-09-12T19:54:00,19,54,6,12,0,,
2021-09-12T19:56:00,19,56,6,12,0,,
2021-09-12T19:58:00,19,58,6,12,0,,
2021-09-12T20:00:00,20,0,6,12,0,,
2021-09-12T20:02:00,20,2,6,12,0,,
2021-09-12T20:04:00,20,4,6,12,0,,
2021-09-12T20:06:00,20,6,6,12,1,2021-11-02T00:00:00,51
2021-09-12T20:08:00,20,8,6,12,0,,
2021-09-12T20:10:00,20,10,6,12,0,,
2021-09-12T20:12:00,20,12,6,12,0,,
2021-09-12T20:14:00,20,14,6,12,0,,
2021-09-12T20:16:00,20,16,6,12,0,,
2021-09-12T20:18:00,20,18,6,12,0,,
2021-09-12T20:20:00,20,20,6,12,0,,
2021-09-12T20:22:00,20,22,6,12,0,,
2021-09-12T20:24:00,20,24,6,12,0,,
2021-09-12T20:26:00,20,26,6,12,0,,
2021-09-12T20:28:00,20,28,6,12,0,,
2021-09-12T20:30:00,20,30,6,12,0,,
2021-09-12T20:32:00,20,32,6,12,0,,
2021-09-12T20:34:00,20,34,6,12,0,,
2021-09-12T20:36:00,20,36,6,12,1,2021-09-13T00:00:00,1
2021-09-12T20:38:00,20,38,6,12,0,,
2021-09-12T20:40:00,20,40,6,12,0,,
2021-09-12T20:42:00,20,42,6,12,0,,
2021-09-12T20:44:00,20,44,6,12,0,,
2021-09-12T20:46:00,20,46,6,12,0,,
2021-09-12T20:48:00,20,48,6,12,0,,
2021-09-12T20:50:00,20,50,6,12,0,,
2021-09-12T20:52:00,20,52,6,12,0,,
2021-09-12T20:54:00,20,54,6,12,0,,
2021-09-12T20:56:00,20,56,6,12,0,,
2021-09-12T20:58:00,20,58,6,12,0,,
2021-09-12T21:00:00,21,0,6,12,0,,
2021-09-12T21:02:00,21,2,6,12,0,,
2021-09-12T21:04:00,21,4,6,12,0,,
2021-09-12T21:06:00,21,6,6,12,0,,
2021-09-12T21:08:00,21,8,6,12,0,,
2021-09-12T21:10:00,21,10,6,12,0,,
2021-09-12T21:12:00,21,12,6,12,0,,
2021-09-12T21:14:00,21,14,6,12,0,,
2021-09-12T21:16:00,21,16,6,12,0,,
2021-09-12T21:18:00,21,18,6,12,0,,
2021-09-12T21:20:00,21,20,6,12,0,,
2021-09-12T21:22:00,21,22,6,12,0,,
2021-09-12T21:24:00,21,24,6,12,0,,
2021-09-12T21:26:00,21,26,6,12,0,,
2021-09-12T21:28:00,21,28,6,12,0,,
2021-09-12T21:30:00,21,30,6,12,0,,
2021-09-12T21:32:00,21,32,6,12,0,,
2021-09-12T21:34:00,21,34,6,12,0,,
2021-09-12T21:36:00,21,36,6,12,0,,
2021-09-12T21:38:00,21,38,6,12,0,,
2021-09-12T21:40:00,21,40,6,12,0,,
2021-09-12T21:42:00,21,42,6,12,0,,
2021-09-12T21:44:00,21,44,6,12,0,,
2021-09-12T21:46:00,21,46,6,12,0,,
2021-09-12T21:48:00,21,48,6,12,0,,
2021-09-12T21:50:00,21,50,6,12,0,,
2021-09-12T21:52:00,21,52,6,12,0,,
2021-09-12T21:54:00,21,54,6,12,0,,
2021-09-12T21:56:00,21,56,6,12,0,,
2021-09-12T21:58:00,21,58,6,12,0,,
2021-09-12T22:00:00,22,0,6,12,0,,
2021-09-12T22:02:00,22,2,6,12,0,,
2021-09-12T22:04:00,22,4,6,12,0,,
2021-09-12T22:06:00,22,6,6,12,0,,
2021-09-12T22:08:00,22,8,6,12,0,,
2021-09-12T22:10:00,22,10,6,12,0,,
2021-09-12T22:12:00,22,12,6,12,0,,
2021-09-12T22:14:00,22,14,6,12,0,,
2021-09-12T22:16:00,22,16,6,12,0,,
2021-09-12T22:18:00,22,18,6,12,0,,
2021-09-12T22:20:00,22,20,6,12,0,,
2021-09-12T22:22:00,22,22,6,12,0,,
2021-09-12T22:24:00,22,24,6,12,0,,
2021-09-12T22:26:00,22,26,6,12,0,,
2021-09-12T22:28:00,22,28,6,12,0,,
2021-09-12T22:30:00,22,30,6,12,0,,
2021-09-12T22:32:00,22,32,6,12,0,,
2021-09-12T22:34:00,22,34,6,12,0,,
2021-09-12T22:36:00,22,36,6,12,0,,
2021-09-12T22:38:00,22,38,6,12,0,,
2021-09-12T22:40:00,22,40,6,12,0,,
2021-09-12T22:42:00,22,42,6,12,0,,
2021-09-12T22:44:00,22,44,6,12,0,,
2021-09-12T22:46:00,22,46,6,12,0,,
2021-09-12T22:48:00,22,48,6,12,0,,
2021-09-12T22:50:00,22,50,6,12,0,,
2021-09-12T22:52:00,22,52,6,12,0,,
